provider_name;provider_product_id;product;additional_cover;combine_of_additionals;own_risk;breed;breed_connection;weight;gender;0;1;2;3;4;5;6;7;8;9;10;11;12;13
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Boxer;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Boxer;;;reu;8.10;8.10;8.10;8.10;8.10;8.10;8.10;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Boxer;;;teef;8.10;8.10;8.10;8.10;8.10;8.10;8.10;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Engelse Bulldog;;;reu;28.74;29.89;31.10;32.33;33.63;35.63;37.79;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Engelse Bulldog;;;teef;28.74;29.89;31.10;32.33;33.63;35.63;37.79;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Engelse Bulldog;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Engelse Bulldog;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Engelse Bulldog;;;reu;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Engelse Bulldog;;;teef;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Engelse Bulldog;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Engelse Bulldog;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Engelse Bulldog;;;reu;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Engelse Bulldog;;;teef;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Engelse Bulldog;;;reu;30.18;31.38;32.65;33.94;35.30;37.41;39.68;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Engelse Bulldog;;;teef;30.18;31.38;32.65;33.94;35.30;37.41;39.68;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Engelse Bulldog;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Engelse Bulldog;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Engelse Bulldog;;;reu;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Engelse Bulldog;;;teef;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Engelse Bulldog;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Engelse Bulldog;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Engelse Bulldog;;;reu;6.72;6.72;6.72;6.72;6.72;6.72;6.72;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Engelse Bulldog;;;teef;6.72;6.72;6.72;6.72;6.72;6.72;6.72;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Engelse Bulldog;;;reu;34.49;35.86;37.30;38.79;40.34;42.76;45.34;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Engelse Bulldog;;;teef;34.49;35.86;37.30;38.79;40.34;42.76;45.34;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Engelse Bulldog;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Engelse Bulldog;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Engelse Bulldog;;;reu;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Engelse Bulldog;;;teef;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Engelse Bulldog;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Engelse Bulldog;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Engelse Bulldog;;;reu;8.64;8.64;8.64;8.64;8.64;8.64;8.64;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Engelse Bulldog;;;teef;8.64;8.64;8.64;8.64;8.64;8.64;8.64;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Franse Bulldog;;;reu;23.85;24.79;25.80;26.83;27.90;29.57;31.35;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Franse Bulldog;;;teef;23.85;24.79;25.80;26.83;27.90;29.57;31.35;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Franse Bulldog;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Franse Bulldog;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Franse Bulldog;;;reu;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Franse Bulldog;;;teef;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Franse Bulldog;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Franse Bulldog;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Franse Bulldog;;;reu;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Franse Bulldog;;;teef;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Franse Bulldog;;;reu;25.03;26.04;27.09;28.17;29.29;31.05;32.92;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Franse Bulldog;;;teef;25.03;26.04;27.09;28.17;29.29;31.05;32.92;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Franse Bulldog;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Franse Bulldog;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Franse Bulldog;;;reu;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Franse Bulldog;;;teef;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Franse Bulldog;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Franse Bulldog;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Franse Bulldog;;;reu;6.40;6.40;6.40;6.40;6.40;6.40;6.40;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Franse Bulldog;;;teef;6.40;6.40;6.40;6.40;6.40;6.40;6.40;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Franse Bulldog;;;reu;28.62;29.75;30.96;32.19;33.48;35.48;37.63;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Franse Bulldog;;;teef;28.62;29.75;30.96;32.19;33.48;35.48;37.63;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Franse Bulldog;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Franse Bulldog;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Franse Bulldog;;;reu;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Franse Bulldog;;;teef;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Franse Bulldog;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Franse Bulldog;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Franse Bulldog;;;reu;8.10;8.10;8.10;8.10;8.10;8.10;8.10;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Franse Bulldog;;;teef;8.10;8.10;8.10;8.10;8.10;8.10;8.10;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Mopshond;;;reu;14.06;14.63;15.21;15.81;16.46;17.44;18.49;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Mopshond;;;teef;14.06;14.63;15.21;15.81;16.46;17.44;18.49;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Mopshond;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Mopshond;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Mopshond;;;reu;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Mopshond;;;teef;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Mopshond;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Mopshond;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Mopshond;;;reu;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Mopshond;;;teef;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Mopshond;;;reu;14.76;15.35;15.97;16.61;17.28;18.31;19.42;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Mopshond;;;teef;14.76;15.35;15.97;16.61;17.28;18.31;19.42;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Mopshond;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Mopshond;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Mopshond;;;reu;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Mopshond;;;teef;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Mopshond;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Mopshond;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Mopshond;;;reu;6.72;6.72;6.72;6.72;6.72;6.72;6.72;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Mopshond;;;teef;6.72;6.72;6.72;6.72;6.72;6.72;6.72;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Mopshond;;;reu;16.88;17.55;18.26;18.98;19.75;20.92;22.19;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Mopshond;;;teef;16.88;17.55;18.26;18.98;19.75;20.92;22.19;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Mopshond;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Mopshond;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Mopshond;;;reu;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Mopshond;;;teef;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Mopshond;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Mopshond;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Mopshond;;;reu;8.64;8.64;8.64;8.64;8.64;8.64;8.64;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Mopshond;;;teef;8.64;8.64;8.64;8.64;8.64;8.64;8.64;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Rottweiler;;;reu;23.58;24.79;25.80;26.83;27.90;29.57;31.35;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Rottweiler;;;teef;23.58;24.79;25.80;26.83;27.90;29.57;31.35;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Rottweiler;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Rottweiler;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Rottweiler;;;reu;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Rottweiler;;;teef;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Rottweiler;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Rottweiler;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Rottweiler;;;reu;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Rottweiler;;;teef;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Rottweiler;;;reu;25.03;26.04;27.09;28.17;29.29;31.05;32.92;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Rottweiler;;;teef;25.03;26.04;27.09;28.17;29.29;31.05;32.92;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Rottweiler;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Rottweiler;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Rottweiler;;;reu;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Rottweiler;;;teef;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Rottweiler;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Rottweiler;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Rottweiler;;;reu;8.83;8.83;8.83;8.83;8.83;8.83;8.83;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Rottweiler;;;teef;8.83;8.83;8.83;8.83;8.83;8.83;8.83;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Rottweiler;;;reu;28.62;29.75;30.96;32.19;33.48;35.48;37.63;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Rottweiler;;;teef;28.62;29.75;30.96;32.19;33.48;35.48;37.63;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Rottweiler;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Rottweiler;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Rottweiler;;;reu;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Rottweiler;;;teef;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Rottweiler;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Rottweiler;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Rottweiler;;;reu;12.23;12.23;12.23;12.23;12.23;12.23;12.23;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Rottweiler;;;teef;12.23;12.23;12.23;12.23;12.23;12.23;12.23;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Shar-Pei;;;reu;61.14;63.59;66.15;68.78;71.54;75.81;80.39;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;Shar-Pei;;;teef;61.14;63.59;66.15;68.78;71.54;75.81;80.39;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Shar-Pei;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;Shar-Pei;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Shar-Pei;;;reu;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;Shar-Pei;;;teef;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Shar-Pei;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;Shar-Pei;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Shar-Pei;;;reu;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;Shar-Pei;;;teef;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Shar-Pei;;;reu;64.19;66.77;69.45;72.22;75.10;79.61;84.42;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;Shar-Pei;;;teef;64.19;66.77;69.45;72.22;75.10;79.61;84.42;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Shar-Pei;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;Shar-Pei;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Shar-Pei;;;reu;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;Shar-Pei;;;teef;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Shar-Pei;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;Shar-Pei;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Shar-Pei;;;reu;6.72;6.72;6.72;6.72;6.72;6.72;6.72;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;Shar-Pei;;;teef;6.72;6.72;6.72;6.72;6.72;6.72;6.72;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Shar-Pei;;;reu;73.36;76.30;79.39;82.53;85.84;90.98;96.47;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;Shar-Pei;;;teef;73.36;76.30;79.39;82.53;85.84;90.98;96.47;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Shar-Pei;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;Shar-Pei;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Shar-Pei;;;reu;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Vaccinaties en gebit;;;Shar-Pei;;;teef;4.75;4.75;4.75;4.75;4.75;4.75;4.75;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Shar-Pei;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Crematie;;;Shar-Pei;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Shar-Pei;;;reu;8.64;8.64;8.64;8.64;8.64;8.64;8.64;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Aanvullend incl sterrilisatie/castratie;;;Shar-Pei;;;teef;8.64;8.64;8.64;8.64;8.64;8.64;8.64;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;West Highland WhiteTerrier;;;reu;16.50;17.17;17.86;18.57;19.31;20.47;21.71;;;;;;;
OHRA;OHRA - 4 jaar;Basis;;;;West Highland WhiteTerrier;;;teef;16.50;17.17;17.86;18.57;19.31;20.47;21.71;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;West Highland WhiteTerrier;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Reis;;;West Highland WhiteTerrier;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;West Highland WhiteTerrier;;;reu;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Vaccinaties en gebit;;;West Highland WhiteTerrier;;;teef;2.53;2.53;2.53;2.53;2.53;2.53;2.53;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;West Highland WhiteTerrier;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Crematie;;;West Highland WhiteTerrier;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;West Highland WhiteTerrier;;;reu;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Basis;Aanvullend incl sterrilisatie/castratie;;;West Highland WhiteTerrier;;;teef;;;;;;;;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;West Highland WhiteTerrier;;;reu;17.33;18.03;18.76;19.51;20.28;21.49;22.80;;;;;;;
OHRA;OHRA - 4 jaar;Plus;;;;West Highland WhiteTerrier;;;teef;17.33;18.03;18.76;19.51;20.28;21.49;22.80;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;West Highland WhiteTerrier;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Reis;;;West Highland WhiteTerrier;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;West Highland WhiteTerrier;;;reu;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Vaccinaties en gebit;;;West Highland WhiteTerrier;;;teef;3.65;3.65;3.65;3.65;3.65;3.65;3.65;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;West Highland WhiteTerrier;;;reu;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Crematie;;;West Highland WhiteTerrier;;;teef;3.28;3.28;3.28;3.28;3.28;3.28;3.28;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;West Highland WhiteTerrier;;;reu;6.40;6.40;6.40;6.40;6.40;6.40;6.40;;;;;;;
OHRA;OHRA - 4 jaar;Plus;Aanvullend incl sterrilisatie/castratie;;;West Highland WhiteTerrier;;;teef;6.40;6.40;6.40;6.40;6.40;6.40;6.40;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;West Highland WhiteTerrier;;;reu;19.81;20.61;21.43;22.29;23.17;24.56;26.05;;;;;;;
OHRA;OHRA - 4 jaar;Top ;;;;West Highland WhiteTerrier;;;teef;19.81;20.61;21.43;22.29;23.17;24.56;26.05;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;West Highland WhiteTerrier;;;reu;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
OHRA;OHRA - 4 jaar;Top ;Reis;;;West Highland WhiteTerrier;;;teef;3.53;3.53;3.53;3.53;3.53;3.53;3.53;;;;;;;
